model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
P0 1.00 183 3 638069.38 23.61 -62.24 16.55 0.46 0.32 68.59 12037.82 12858393.31 0.0002341571 9.03 387366190650530574893056.00
P0 1.00 184 2 364064.19 -5.78 17.14 14.34 0.44 0.31 23.09 92412.88 468568297.63 0.0029774072 16.75 1050856971806892292571136.00
P0 1.00 185 12 1664768.29 -9.53 18.60 11.27 0.99 0.56 23.75 11371.89 58082379.60 0.0155036215 24.26 91475335864173421658112.00
P0 1.00 186 2 330696.05 -5.65 23.21 13.41 0.01 0.01 27.40 11343.71 27172896.22 0.0030027614 0.60 173415871529429636218880.00
P0 1.00 187 19 3197217.14 -8.70 14.10 13.09 1.17 0.58 21.11 28056.50 306515190.74 0.0398962997 24.77 178702224560263935295488.00
P0 1.00 188 3 415126.07 -11.59 18.78 7.96 0.44 0.32 23.47 11672.17 42956866.13 0.0090855555 18.53 121659470639332851712000.00
P0 1.00 189 2 289398.44 -8.82 12.12 13.20 0.31 0.28 19.98 11821.52 49185399.96 0.0116315182 20.16 108777022838377614934016.00
P0 1.00 190 2 369008.75 15.68 -28.15 13.13 0.32 0.27 34.80 15293.49 11700774.47 0.0000639785 2.76 614912633361609825189888.00
P0 1.00 191 2 283673.34 18.67 -34.93 12.36 0.52 0.43 41.49 16373.79 11871316.24 0.0000519274 23.51 684571073853044994080768.00
P0 1.00 192 5 1021973.18 20.71 -35.95 10.03 0.66 0.34 42.68 11606.62 17307714.66 0.0006725001 9.04 285772865097443271770112.00
P0 1.00 193 3 640060.74 25.15 -49.35 10.31 0.60 0.42 56.34 14203.08 10989314.80 0.0000703975 10.21 567208456367521371521024.00
P0 1.00 194 5 915615.04 18.07 -68.41 16.09 1.39 0.85 72.56 11387.71 16702983.99 0.0007541164 11.62 297149876040773901746176.00
P0 1.00 195 2 424847.05 17.74 -59.33 17.10 0.50 0.50 64.24 16712.56 6410746.35 0.0000114555 9.26 1081510598195218971885568.00
P0 1.00 196 2 317217.09 -15.48 4.12 -6.56 0.04 0.03 17.31 10860.62 69158540.23 0.0205128384 5.50 74208219114365981294592.00
P0 1.00 197 2 434177.70 -0.86 -29.34 -7.76 0.14 0.13 30.36 14194.86 10887819.80 0.0000686448 2.86 569585277773032508620800.00
P0 1.00 198 2 438437.36 2.07 1.86 32.20 0.10 0.09 32.32 14605.72 14625311.84 0.0001629241 3.32 470113056050528405946368.00
P0 1.00 199 14 2951728.58 -8.84 16.86 -8.75 1.25 0.54 20.95 12234.01 73383661.28 0.0185961059 19.19 95240998702318975188992.00
P0 1.00 200 3 588368.57 -8.60 30.02 -15.31 0.19 0.14 34.78 14029.78 13017353.89 0.0001292066 3.86 483141407193140425654272.00
P0 1.00 201 7 1508220.80 -38.58 44.41 -33.33 1.16 0.62 67.62 18783.83 8116134.48 0.0000135341 12.52 1119447276045433858686976.00
P0 1.00 202 2 362901.45 -17.29 17.81 2.77 0.03 0.03 24.98 10774.75 30814405.60 0.0046388101 2.01 142758429270790331432960.00
P0 1.00 203 6 1226635.96 -16.24 30.96 4.70 0.49 0.31 35.28 12065.57 23094541.21 0.0012778056 7.12 242963710059657348251648.00
P0 1.00 204 2 260627.26 5.13 22.08 -45.02 0.37 0.37 50.40 19917.33 6990230.31 0.0000089592 8.92 1303247483339874647408640.00
P0 1.00 205 2 424417.57 1.38 23.69 0.57 0.00 0.00 23.74 12452.94 24944997.30 0.0014137252 0.10 240751293321365197684736.00
P0 1.00 206 2 424314.13 42.30 24.42 -0.87 0.09 0.09 48.85 18737.11 7318969.74 0.0000103305 0.36 1199093715801486177337344.00
P0 1.00 207 2 265151.06 20.08 40.24 -15.94 0.05 0.04 47.71 21170.37 7625855.77 0.0000089224 1.68 1336006653784395821875200.00
P0 1.00 208 3 646355.03 23.57 31.89 -8.50 0.10 0.07 40.55 15892.11 10677613.79 0.0000438774 2.36 698353786643779852173312.00
P0 1.00 209 2 425005.55 45.72 25.98 -32.79 0.50 0.50 61.97 19962.90 6563241.08 0.0000066659 3.89 1429949051371985299308544.00
P0 1.00 210 4 848384.36 44.38 25.83 -32.28 0.89 0.56 60.65 19467.06 7509289.05 0.0000098127 5.84 1252850059001175574839296.00
P0 1.00 211 12 2548129.72 30.73 10.68 -9.06 0.85 0.29 33.77 11786.76 24347706.47 0.0015694251 8.59 224490829789081420955648.00
P0 1.00 212 3 269299.52 4.19 9.55 -18.40 0.17 0.14 21.16 13509.96 22995592.86 0.0010117987 6.25 286046849256012950536192.00
P0 1.00 213 2 364469.23 -24.41 12.69 -15.85 0.02 0.02 31.75 12434.48 16412637.34 0.0003822072 1.22 336645759311312089776128.00
P0 1.00 214 2 434728.26 -18.20 30.31 8.91 0.09 0.09 36.46 15351.98 16433757.57 0.0001627206 2.83 488781104064926387798016.00
P0 1.00 215 4 715853.43 -11.11 11.24 0.76 0.68 0.51 15.82 64930.98 965771352.42 0.0195907214 62.69 352780601427244443762688.00
P0 1.00 216 4 823940.01 -10.28 15.25 4.71 0.90 0.55 18.99 126915.21 1656459818.71 0.0101067276 20.09 779601779826742236545024.00
P0 1.00 217 3 493991.34 -13.63 14.81 4.04 0.42 0.33 20.53 11642.48 77341171.49 0.0226644709 16.16 75213593754463897649152.00
P0 1.00 218 3 460574.79 -16.72 13.16 1.46 0.31 0.20 21.33 11087.07 55443046.33 0.0154357789 19.28 88996636113508868554752.00
P0 1.00 219 3 500139.51 -14.68 15.57 7.24 0.31 0.25 22.59 11284.75 48363072.39 0.0121265624 24.81 102208162161848131518464.00
P0 1.00 220 2 392140.68 1.87 15.07 9.21 0.14 0.13 17.76 10677.55 74274330.61 0.0242215374 14.50 66584319621540970758144.00
P0 1.00 221 4 688841.03 -11.31 10.24 10.74 0.38 0.22 18.66 11608.96 77437780.19 0.0239012416 26.82 73314500281645861437440.00
P0 1.00 222 3 661184.17 14.55 16.61 54.54 0.36 0.24 58.85 18760.22 7962863.99 0.0000135107 4.65 1104869137482726026248192.00
P0 1.00 223 2 339564.12 22.02 26.39 17.32 0.05 0.04 38.48 15739.84 12201782.38 0.0000805366 3.06 592915097570323009110016.00
P0 1.00 224 12 2429676.66 20.34 11.36 -0.83 0.64 0.28 23.31 11432.72 52625199.71 0.0118488114 9.45 105703415968508783099904.00
P0 1.00 225 2 324500.86 4.85 12.88 7.30 0.12 0.09 15.58 11819.45 58129695.69 0.0147240554 14.14 95997536757809743396864.00
P0 1.00 226 2 431128.16 5.45 13.22 5.89 0.34 0.34 15.47 168538.82 1365775488.13 0.0000000837 26.34 1429047145107304340258816.00
P0 1.00 227 2 236672.93 1.24 10.09 13.49 0.04 0.03 16.89 11517.50 38739225.33 0.0085595632 5.20 123179651418665634496512.00
P0 1.00 228 2 433034.68 -19.57 10.96 -8.72 0.02 0.02 24.06 10874.54 32024378.19 0.0041329596 1.27 149776652303174681493504.00
P0 1.00 229 3 580194.09 -7.38 12.75 -7.63 0.17 0.12 16.59 13236.42 44237325.46 0.0057262783 8.94 158870241912897824358400.00
