model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
P0noBHs 1.00 173 6 1257246.87 -0.96 -132.18 11.49 0.83 0.56 132.68 11081.38 28113694.71 0.0029994369 18.85 177263787844777174630400.00
P0noBHs 1.00 174 5 1090360.45 4.81 -103.84 8.27 0.89 0.63 104.28 10019.77 24494297.27 0.0028846806 6.28 166262422517540852858880.00
P0noBHs 1.00 175 2 424225.29 0.47 -103.30 8.31 0.12 0.12 103.63 11427.51 19705575.14 0.0010081312 3.77 251248176991988929789952.00
P0noBHs 1.00 176 2 379810.61 -3.31 -148.74 7.08 0.51 0.44 148.94 45346.50 10737247.25 0.0000002236 33.95 4103459556561732501504000.00
P0noBHs 1.00 177 2 445931.80 -6.41 -147.03 10.83 0.36 0.35 147.57 21047.69 6789492.21 0.0000058854 8.93 1528409613375970010464256.00
P0noBHs 1.00 178 2 378643.66 -6.13 -146.97 12.08 0.51 0.43 147.59 29656.10 6334780.08 0.0000015431 7.52 2868280841189729677344768.00
P0noBHs 1.00 179 2 383845.20 -0.09 -136.12 8.09 0.34 0.29 136.36 86898.93 177729391.65 0.0000001527 29.40 1866955208026196925218816.00
P0noBHs 1.00 180 2 435242.12 0.97 -132.49 8.69 0.37 0.36 132.78 11020.12 24298096.64 0.0019426142 16.38 196683243870188178767872.00
P0noBHs 1.00 181 5 1093208.39 -3.36 -136.13 9.26 1.05 0.68 136.49 14158.96 49211299.98 0.0089828928 30.44 195598562855893780660224.00
P0noBHs 1.00 182 2 378503.04 1.76 -137.72 6.98 0.55 0.47 137.91 12824.92 12444677.75 0.0001613154 13.17 439688279132719431024640.00
P0noBHs 1.00 183 2 436276.40 -3.52 -134.94 7.45 0.36 0.36 135.19 10576.21 53661037.16 0.0144847273 23.36 115526844825260202655744.00
P0noBHs 1.00 184 13 2694308.72 -2.85 -133.11 8.32 1.60 1.00 133.41 172848.22 16036783680.44 0.0218459473 49.34 439451239309949622288384.00
P0noBHs 1.00 185 3 653285.67 -4.66 -135.96 12.47 0.79 0.55 136.61 12410.37 16657579.52 0.0004269809 22.56 333335418637524576239616.00
P0noBHs 1.00 186 2 462224.90 -7.55 -138.64 8.68 0.28 0.27 139.12 11494.90 21726836.46 0.0012878223 13.05 232092798928201225076736.00
P0noBHs 1.00 187 2 443013.40 -1.21 -136.68 10.13 0.47 0.46 137.06 10722.10 23037630.09 0.0018388924 19.52 194409271984481630158848.00
P0noBHs 1.00 188 2 438834.84 -0.59 -134.30 11.30 0.39 0.38 134.78 13253.48 19772478.28 0.0005662164 15.54 326087022046652810657792.00
P0noBHs 1.00 189 2 384080.16 -1.50 -140.62 9.96 0.29 0.25 140.98 14134.74 9658914.08 0.0000564915 12.37 623976731480626043027456.00
P0noBHs 1.00 190 2 376907.42 -3.00 -134.19 13.30 0.53 0.45 134.88 15577.73 14536982.75 0.0001224325 29.07 550171679894557700390912.00
P0noBHs 1.00 191 3 649449.25 -1.49 -133.67 6.89 0.67 0.50 133.86 34860.39 343320110.16 0.0062331888 37.56 264854757869244144156672.00
P0noBHs 1.00 192 2 452011.52 -1.06 -140.64 6.70 0.25 0.24 140.80 12765.75 11528555.87 0.0001182977 9.06 456706205240402645090304.00
P0noBHs 1.00 193 2 386083.31 0.83 -134.92 7.15 0.47 0.41 135.11 11295.58 20740981.75 0.0012523864 9.51 235308229642526323113984.00
P0noBHs 1.00 194 2 457735.67 -8.53 -126.81 14.78 0.36 0.35 127.95 15535.65 6706180.09 0.0000162161 10.79 928724017030799009251328.00
P0noBHs 1.00 195 3 648661.22 -1.77 -100.01 8.42 0.52 0.44 100.38 11090.13 16726002.83 0.0007312535 6.27 275646912379819168628736.00
P0noBHs 1.00 196 2 431609.71 7.55 -69.47 10.41 0.24 0.24 70.65 15656.67 9492791.39 0.0000347069 6.34 743333194053001274195968.00
P0noBHs 1.00 197 6 1249581.26 4.79 -95.51 8.94 0.91 0.62 96.04 13279.67 10160224.72 0.0000756206 15.66 537937853158023388725248.00
P0noBHs 1.00 198 2 367243.46 -8.91 -139.77 21.85 0.39 0.34 141.75 16993.06 6080676.77 0.0000098265 4.68 1154597808781919801835520.00
P0noBHs 1.00 199 2 382394.74 -10.48 -141.33 12.72 0.53 0.47 142.28 21856.80 5117639.61 0.0000028335 2.00 1972108196364998959693824.00
P0noBHs 1.00 200 2 447940.05 -14.51 -141.47 16.09 0.33 0.33 143.12 26028.65 3470547.29 0.0000007125 3.07 3448115478268589679575040.00
P0noBHs 1.00 201 3 642030.83 -9.52 -88.30 3.58 0.67 0.53 88.89 11416.12 16109855.55 0.0008108350 8.16 319014779939548978741248.00
P0noBHs 1.00 202 3 577101.10 -7.68 -83.30 2.46 0.38 0.33 83.69 10433.16 20560565.99 0.0014903443 7.05 204542010127724425773056.00
P0noBHs 1.00 203 2 363261.42 8.75 -86.31 -1.55 0.43 0.37 86.77 15696.22 5833813.34 0.0000111049 7.72 1036250318087556570284032.00
P0noBHs 1.00 204 4 821067.76 8.90 -87.57 -2.41 0.48 0.37 88.05 15740.76 6497693.75 0.0000141240 12.85 968858558360268654510080.00
P0noBHs 1.00 205 15 3153308.79 8.07 -95.24 7.41 2.34 1.25 95.87 12157.77 12162020.61 0.0001717035 11.91 407572512834872171036672.00
P0noBHs 1.00 206 4 807847.82 -0.33 36.89 41.45 0.54 0.34 55.49 16335.55 11107531.53 0.0000431276 6.34 716214846167358281613312.00
P0noBHs 1.00 207 2 367139.54 7.58 -79.28 -1.61 0.51 0.44 79.65 15469.79 5933974.33 0.0000120016 5.77 999895255355428496736256.00
P0noBHs 1.00 208 2 374656.63 6.37 -90.96 8.18 0.38 0.33 91.55 14055.85 9631166.59 0.0000507864 16.19 610728243500252858941440.00
P0noBHs 1.00 209 2 437823.00 -0.92 -54.88 6.98 0.41 0.41 55.33 30350.08 10412991.75 0.0000038118 8.17 2125760833071840023805952.00
P0noBHs 1.00 210 2 424731.22 10.24 -51.01 6.05 0.28 0.28 52.38 13721.12 12730780.38 0.0001213177 17.90 484319782420853334999040.00
P0noBHs 1.00 211 4 793471.39 10.66 -50.19 1.18 0.39 0.34 51.32 14959.10 10799295.97 0.0000553531 10.07 628798891462470114738176.00
P0noBHs 1.00 212 3 650413.24 -0.95 36.45 42.38 0.46 0.35 55.90 15583.41 10533089.43 0.0000444392 5.71 685717044198569637052416.00
P0noBHs 1.00 213 3 668973.28 13.31 -50.66 -6.76 0.82 0.62 52.81 25753.44 10685448.83 0.0000085008 10.01 1585891939032831639945216.00
P0noBHs 1.00 214 2 438955.05 12.40 -51.14 -6.41 0.26 0.26 53.01 17134.71 7259169.64 0.0000136668 5.01 1035188023850843554971648.00
P0noBHs 1.00 215 3 649615.51 8.04 -78.16 -3.15 0.67 0.50 78.63 16542.49 5440142.33 0.0000083394 4.80 1195138810131983055716352.00
